candidate,params,ks_stat,ks_p,chi2_stat,chi2_p,log_likelihood,aic,is_accepted,n
weibull_min,"(0.8649248142644641, 0.19999999999999998, 0.867857230074446)",0.07473982352045411,0.9378003855209217,,,-34.27457117603029,74.54914235206058,True,47
expon,"(0.2, 0.8368794326241136)",0.10657716467095862,0.6213601671081326,,,-38.63046250211234,81.26092500422467,True,47
gamma,"(0.8369458029129908, 0.19999999999999998, 0.9220691278901354)",0.12224369615992087,0.4482862517573898,,,-32.97456127892624,71.94912255785248,True,47
lognorm,"(1.1220241613997222, 0.15244381210461644, 0.534961889113105)",0.127872000521763,0.39261578320098456,,,-42.700115905464166,91.40023181092833,True,47
norm,"(1.0368794326241135, 0.7843017717380544)",0.14297744241097965,0.26556040301510786,,,-55.27092433187538,114.54184866375076,True,47
triang,"(0.00031801428906257177, 0.19897583756100418, 3.220469254818493)",0.19848339439945686,0.042472059736996415,,,-41.447470365527664,88.89494073105533,False,47
